facility_code,facility_name,county_name,district,facility_type,ownership,beds,cots,open_24_hours,open_weekends,operational_status,latitude,longitude
21114,Kibabii University Clinic,Bungoma,Bungoma South,Medical Clinic,Private Enterprise (Institution),6,0,f,f,Operational,0.566667,34.566667
14848,Kibagenge Dispensary,Uasin Gishu,Eldoret West,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
18293,Kiban Medical Clinic,Machakos,Kangundo,Medical Clinic,Private Practice - Clinical Officer,2,0,f,f,Operational,-1.516667,37.266667
11464,Kibandaongo Dispensary,Kwale,Kinango,Dispensary,Ministry of Health,0,0,f,f,Operational,-4.183333,39.45
12280,Kibaranyaki Dispensary,Meru,Meru Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.05,37.65
14849,Kibendo Dispensary,Elgeyo Marakwet,Keiyo,Dispensary,Ministry of Health,0,0,f,f,Operational,,
20325,Kibera CFW Clinic,Nairobi,Kibra,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.286389,36.817223
12894,Kibera Chemi Chemi Ya Uzima Clinic,Nairobi,Kibra,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,-1.286389,36.817223
13028,Kibera Community Health Centre - Amref,Nairobi,Kibra,Health Centre,Non-Governmental Organizations,4,0,f,f,Operational,-1.286389,36.817223
20183,Kibera Community Self Help Program - Migori,Migori,Migori,Medical Clinic,Non-Governmental Organizations,0,0,f,f,Operational,-1.286389,36.817223
13029,Kibera D O Dispensary,Nairobi,Kibra,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.286389,36.817223
18984,Kibera Highway Clinic,Nairobi,Kibra,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,-1.286389,36.817223
13026,Kibera Human Development Clinic,Nairobi,Kibra,Medical Clinic,Non-Governmental Organizations,0,0,f,f,Operational,-1.286389,36.817223
13030,Kibera South (Msf Belgium) Health Centre,Nairobi,Kibra,Health Centre,Non-Governmental Organizations,10,0,f,f,Operational,-1.286389,36.817223
21083,Kibera Ubuntu Afya Medical Centre,Nairobi,Kibra,Medical Centre,Private Practice - General Practitioner,4,0,f,f,Operational,-1.286389,36.817223
17088,Kibias Dispensary,Baringo,Koibatek,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
13687,Kibigori Dispensary,Kisumu,Muhoroni,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.10221,34.761711
14850,Kibigos Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,0,0,f,f,Operational,,
15942,Kibingei Dispensary,Bungoma,Kimilili Bungoma,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
14851,Kibingor Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
14852,Kibini Hill (PCEA) Dispensary,Kajiado,Mashuru,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,-1.85,36.783333
20576,Kibirichia Catholic Dispensary,Meru,Buuri,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0,0,f,f,Operational,0.05,37.65
19134,Kibirichia Health & Laboratory Services,Meru,Buuri,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,0.05,37.65
16825,Kibirichia Medcare,Meru,Buuri,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,0.05,37.65
12282,Kibirichia Sub-District Hospital,Meru,Buuri,Sub-District Hospital,Ministry of Health,12,2,f,f,Operational,0.05,37.65
10571,Kibirigwi Health Centre,Kirinyaga,Kirinyaga West,Health Centre,Ministry of Health,34,0,f,f,Operational,-0.5,37.283333
17707,Kibiru Dispensary,Meru,Tigania West,Dispensary,Ministry of Health,0,0,f,f,Operational,0.05,37.65
17102,Kibiryokwonin Dispensary,Baringo,Baringo North,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
19366,Kibisem Dispensary,Nandi,Nandi South,Dispensary,Ministry of Health,0,0,f,f,Operational,0.166667,35.133333
15943,Kibisi Dispensary,Bungoma,Bungoma North,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
13688,Kibogo Dispensary,Kisumu,Nyakach,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.10221,34.761711
14855,Kiboino Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
12286,Kiboko Dispensary (Makindu),Makueni,Makindu,Dispensary,Ministry of Health,2,0,f,f,Operational,-1.8,37.616667
19839,Kibomet Medical Clinic,Trans Nzoia,Trans Nzoia West,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,1.016667,34.983333
20906,Kibos Medical Clinic,Kisumu,Kisumu East,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.10221,34.761711
13689,Kibos Sugar Research Dispensary,Kisumu,Kisumu East,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.10221,34.761711
20440,Kiboson Dispensary,Bomet,Chepalungu,Dispensary,Ministry of Health,4,2,f,f,Operational,-0.783333,35.35
12287,Kibugu Health Centre,Embu,Manyatta,Health Centre,Ministry of Health,12,2,f,f,Operational,-0.533333,37.45
12288,Kibugua Health Centre,Tharaka Nithi,Meru South,Health Centre,Ministry of Health,10,0,f,f,Operational,,
15944,Kibuke Dispensary,Bungoma,Bumula,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
12289,Kibunga Sub-District Hospital,Tharaka Nithi,Tharaka South,Sub-District Hospital,Ministry of Health,20,0,f,f,Operational,,
10574,Kiburu Dispensary,Kirinyaga,Kirinyaga West,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.5,37.283333
10577,Kibutha Dispensary,Murang'a,Muranga West,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.716667,37.15
11466,Kibuyuni Dispensary,Kwale,Matuga,Dispensary,Ministry of Health,0,0,f,f,Operational,-4.183333,39.45
14857,Kibwareng Health Centre,Nandi,Nandi South,Health Centre,Ministry of Health,4,0,f,f,Operational,0.166667,35.133333
14858,Kibwari Tea Dispensary,Nandi,Nandi East,Dispensary,Company Medical Service,0,0,f,f,Operational,0.166667,35.133333
12737,Kibwezi Catholic Dispensary,Makueni,Kibwezi,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,3,0,f,f,Operational,-1.8,37.616667
12056,Kibwezi Health Care Clinic,Makueni,Kibwezi,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.8,37.616667
12063,Kibwezi Huruma Medical Clinic and Laboratory,Makueni,Kibwezi,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.8,37.616667
12291,Kibwezi Sub County Hospital,Makueni,Kibwezi,Sub-District Hospital,Ministry of Health,24,0,f,f,Operational,-1.8,37.616667
11467,Kichaka Simba Dispensary,Kwale,Matuga,Dispensary,Other Faith Based,0,0,f,f,Operational,-4.183333,39.45
10579,Kids Alive Dispensary,Nyeri,Kieni East,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,-0.416667,36.95
14961,Kocholwo Sub-District Hospital,Elgeyo Marakwet,Keiyo South,Sub-District Hospital,Ministry of Health,20,2,f,f,Operational,0.514277,35.269779
13709,Kodiaga Prison Health Centre,Kisumu,Kisumu West,Health Centre,Ministry of Health,40,0,f,f,Operational,-0.10221,34.761711
14962,Kodich Dispensary,West Pokot,North Pokot,Dispensary,Ministry of Health,0,0,f,f,Operational,1.233333,35.116667
21246,Kodula Dispensary,Homa Bay,Rachuonyo North,Dispensary,Ministry of Health,4,2,f,f,Operational,-0.516667,34.45
19861,Koduogo Dispensary,Homa Bay,Homa Bay,Dispensary,Ministry of Health,2,1,f,f,Operational,-0.516667,34.45
20531,Koduol Reru Dispensary,Kisumu,Nyando,Dispensary,Ministry of Health,1,0,f,f,Operational,-0.10221,34.761711
18268,Kogari Dispensary,Embu,Mbeere North,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.533333,37.45
13711,Kogweno Oriang' Dispensary,Homa Bay,Rachuonyo North,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.516667,34.45
21102,Kohanga Dispensary,Migori,Kuria West,Health Centre,Ministry of Health,5,5,f,f,Operational,-1.066667,34.466667
20650,Koibarak Dispensary,Nandi,Nandi South,Dispensary,Ministry of Health,0,0,f,f,Operational,0.166667,35.133333
17639,Koibem Dispensary,Nandi,Nandi Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.166667,35.133333
14965,Koilot Health Centre,Nandi,Nandi East,Health Centre,Ministry of Health,4,0,f,f,Operational,0.166667,35.133333
18664,Koimiret Dispensary,Bomet,Chepalungu,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.783333,35.35
14966,Koisagat Tea Dispensary,Nandi,Nandi East,Dispensary,Company Medical Service,0,0,f,f,Operational,0.166667,35.133333
14967,Koitaburot Dispensary,Kericho,Belgut,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.366667,35.283333
14968,Koitebes Dispensary,Baringo,Mogotio,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
14969,Koitugum Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,0,0,f,f,Operational,,
14970,Koiwa Health Centre,Bomet,Konoin,Health Centre,Ministry of Health,24,3,f,f,Operational,-0.783333,35.35
14971,Koiwa Medical Clinic,Bomet,Konoin,Health Centre,Company Medical Service,0,0,f,f,Operational,-0.783333,35.35
14972,Koiwalelach Dispensary,Kericho,Kericho,Dispensary,Community,0,0,f,f,Operational,-0.366667,35.283333
18020,Kihinga Medical Clinic,Murang'a,Kiharu,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.716667,37.15
16390,Kihingo Dispensary (CDF),Nakuru,Njoro,Dispensary,Community Development Fund,0,0,f,f,Operational,-0.303099,36.080026
10593,Kihora Medical Clinic,Nyeri,Tetu,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Not-Operational,-0.416667,36.95
10594,Kihoya Dispensary,Murang'a,Kiharu,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.716667,37.15
10597,Kihumbuini (PCEA) Dispensary,Murang'a,Gatanga,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,-1.033333,37.066667
10601,Kihuyo Dispensary,Nyeri,Nyeri Central,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.416667,36.95
17214,Kiija Dispensary,Meru,Meru Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.05,37.65
20590,Kiima Kimwe,Machakos,Machakos,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.516667,37.266667
17818,Kiimani Medical Clinic,Kitui,Mutomo,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.366667,38.016667
12301,Kiini Health Centre,Tharaka Nithi,Maara,Health Centre,Ministry of Health,0,0,f,f,Operational,,
12302,Kiirua Dispensary,Meru,Buuri,Dispensary,Ministry of Health,0,0,f,f,Operational,0.05,37.65
12304,Kiitini Dispensary,Machakos,Machakos,Dispensary,Ministry of Health,4,0,f,f,Operational,-1.516667,37.266667
10602,Kijabe (AIC) Hospital,Kiambu,Lari,Other Hospital,Christian Health Association of Kenya,265,60,f,f,Operational,-1.166667,36.833333
10693,Kijabe (AIC) Hospital Marira Medical Clinic,Kiambu,Lari,Medical Clinic,Other Faith Based,0,0,f,f,Operational,-1.166667,36.833333
20345,Kijana Heri Medical Clinic,Kilifi,Magarini,Medical Clinic,Private Practice - Clinical Officer,3,2,f,f,Operational,-3.633333,39.85
17821,Kijani (Mirera) Dispensary,Nakuru,Naivasha,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.303099,36.080026
13692,Kijauri Sub District Hospital,Nyamira,Borabu,Sub-District Hospital,Ministry of Health,6,0,f,f,Operational,-0.633333,34.933333
16765,Kijawa Dispensary,Homa Bay,Homa Bay,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.516667,34.45
21239,Kijebi Dispensary,Homa Bay,Suba,Dispensary,Ministry of Health,3,0,f,f,Operational,-0.516667,34.45
12305,Kikesa Dispensary,Machakos,Yatta,Dispensary,Ministry of Health,10,0,f,f,Operational,-1.516667,37.266667
19832,Kikinga Medical Clinic,Kiambu,Kiambu,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-1.286389,36.817223
12306,Kikoko Mission Hospital,Makueni,Kilungu,Other Hospital,Other Faith Based,46,8,f,f,Operational,-1.8,37.616667
11472,Kikoneni Health Centre,Kwale,Msambweni,Health Centre,Ministry of Health,9,0,f,f,Operational,-4.183333,39.45
18944,Kikopey Dispensary,Nakuru,Gilgil,Dispensary,Ministry of Health,3,1,f,f,Pending Opening,-0.303099,36.080026
14863,Kikton Medical Clinic,Turkana,Turkana Central,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,3.116667,35.6
18689,Kikule Dispensary,Machakos,Masinga,Dispensary,Ministry of Health,0,1,f,f,Operational,-1.516667,37.266667
12307,Kikumini Dispensary,Machakos,Masinga,Dispensary,Ministry of Health,0,2,f,f,Operational,-1.516667,37.266667
17147,Kikumini Dispensary (Makueni),Makueni,Makueni,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.8,37.616667
12308,Kikumini Health Centre,Makueni,Nzaui,Health Centre,Ministry of Health,4,0,f,f,Operational,-1.8,37.616667
18683,Kikuu Dispensary,Kitui,Kitui Central,Dispensary,Ministry of Health,0,0,f,f,Pending Opening,-1.366667,38.016667
10603,Kikuyu (PCEA) Hospital,Kiambu,Kikuyu,Other Hospital,Other Faith Based,218,6,f,f,Operational,-1.166667,36.833333
20885,Kikuyu Public Health Office,Kiambu,Kikuyu,District Health Office,Ministry of Health,0,0,f,f,Operational,-1.166667,36.833333
12309,Kilala Health Centre,Makueni,Makueni,Health Centre,Ministry of Health,2,2,f,f,Operational,-1.8,37.616667
16648,Kilawa Dispensary,Kitui,Ikutha,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.366667,38.016667
12310,Kilawani Medical Clinic,Kitui,Kitui Central,Medical Clinic,Private Enterprise (Institution),0,0,f,f,Operational,-1.366667,38.016667
14792,Kaptumo Sub-District Hospital,Nandi,Nandi South,Sub-District Hospital,Ministry of Health,20,0,f,f,Operational,0.166667,35.133333
14793,Kapturo Dispensary (Bartabwa),Baringo,Baringo North,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
13002,Kapu Medical Clinic,Nairobi,Embakasi East,VCT Centre (Stand-Alone),Ministry of Health,0,0,f,f,Operational,-1.286389,36.817223
14795,Kapua Dispensary,Turkana,Turkana Central,Dispensary,Ministry of Health,0,0,f,f,Operational,3.116667,35.6
17321,Kapune Dispensary,Narok,Trans Mara West - Dikirr,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.083333,35.866667
14796,Kaputir Dispensary,Turkana,Turkana South,Dispensary,Ministry of Health,0,0,f,f,Operational,3.116667,35.6
14797,Kapweria Dispensary,Narok,Trans Mara East,Dispensary,Ministry of Health,0,0,f,f,Operational,-1.083333,35.866667
14798,Kapyego Health Centre,Elgeyo Marakwet,Marakwet East,Health Centre,Ministry of Health,0,0,f,f,Operational,,
14799,Kapyemit Dispensary,Uasin Gishu,Eldoret West,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
14800,Karaba Dispensary (Laikipia West),Laikipia,Laikipia West,Dispensary,Ministry of Health,0,0,f,f,Operational,0.366667,37.033333
10476,Karaba Health Centre (Nyeri South),Nyeri,Mukurweini,Health Centre,Ministry of Health,5,1,f,f,Operational,-0.416667,36.95
14801,Karagita Dispensary,Nakuru,Naivasha,Dispensary,Ministry of Health,2,7,f,f,Operational,-0.303099,36.080026
19665,Karai Medical Clinic,Nyandarua,Nyandarua North,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,-0.183333,36.366667
10478,Karaini (ACK) Dispensary,Kirinyaga,Kirinyaga Central,Dispensary,Christian Health Association of Kenya,0,0,f,f,Operational,-0.5,37.283333
12196,Karandini Dispensary,Tharaka Nithi,Meru South,Dispensary,Ministry of Health,0,0,f,f,Operational,,
17771,Karandini Medical Clinic,Tharaka Nithi,Meru South,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,,
19013,Kapkres Medical Clinic,West Pokot,Pokot South,Medical Clinic,Private Practice - Clinical Officer,0,0,f,f,Operational,1.233333,35.116667
14729,Kapkuei Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
21245,Kapkuikui Dispensary,Baringo,Marigat,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
14732,Kapkures Dispensary (Baringo),Baringo,Baringo Central,Dispensary,Ministry of Health,0,0,f,f,Pending Opening,0.466667,35.966667
17318,Kapkures Dispensary (Kericho),Kericho,Kericho,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.366667,35.283333
16318,Kapkures Dispensary (Sotik),Bomet,Sotik,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.783333,35.35
17756,Kapkwen Dispensary,Kericho,Kipkelion,Dispensary,Ministry of Health,4,0,f,f,Operational,-0.366667,35.283333
17301,Kaplamai Dispensary,Nakuru,Kuresoi,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.303099,36.080026
14734,Kaplamai Health Centre,Trans Nzoia,Trans Nzoia East,Health Centre,Ministry of Health,10,0,f,f,Operational,1.016667,34.983333
14735,Kaplel Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
14736,Kaplelach Chepyakwai,Uasin Gishu,Wareng,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
19018,Kaplelach Clinic,West Pokot,Pokot South,Medical Clinic,Private Practice - Nurse / Midwife,0,0,f,f,Operational,1.233333,35.116667
14737,Kaplelach Tumoge,Uasin Gishu,Wareng,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
14738,Kaplelartet Dispensary,Kericho,Belgut,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.366667,35.283333
14739,Kaplenge Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,0,0,f,f,Operational,,
16674,Kapletingi Dispensary,Elgeyo Marakwet,Keiyo South,Dispensary,Ministry of Health,0,0,f,f,Operational,0.514277,35.269779
16317,Kapletundo Dispensary,Bomet,Sotik,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.783333,35.35
14740,Kaplomboi Dispensary,Bomet,Sotik,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,12,0,f,f,Operational,-0.783333,35.35
14741,Kaplong Hospital,Bomet,Sotik,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,159,6,f,f,Operational,-0.783333,35.35
14742,Kaplong Medical Clinic,Bomet,Sotik,Medical Clinic,Private Practice - General Practitioner,0,0,f,f,Operational,-0.783333,35.35
14743,Kapluk Dispensary,Baringo,Baringo North,Dispensary,Ministry of Health,0,0,f,f,Operational,0.466667,35.966667
14744,Kapngetuny Dispensary,Uasin Gishu,Eldoret East,Dispensary,Ministry of Health,5,0,f,f,Operational,0.516667,35.283333
14746,Kapnyeberai Dispensary,Nandi,Nandi Central,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,0,0,f,f,Operational,0.166667,35.133333
14747,Kapoleseroi Dispensary,Bomet,Chepalungu,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.783333,35.35
14748,Kaprachoge Tea Dispensary,Nandi,Nandi East,Dispensary,Company Medical Service,0,0,f,f,Operational,0.166667,35.133333
14749,Kapsabet District Hospital,Nandi,Nandi Central,District Hospital,Ministry of Health,137,6,f,f,Operational,0.166667,35.133333
14750,Kapsait Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,0,0,f,f,Operational,,
17043,Kapsait Dispensary (Pokot South),West Pokot,Pokot South,Dispensary,Ministry of Health,0,0,f,f,Operational,1.233333,35.116667
15923,Kapsambu Dispensary,Bungoma,Cheptais,Dispensary,Ministry of Health,0,0,f,f,Operational,0.566667,34.566667
18148,Kapsang'ar Dispensary,West Pokot,Pokot South,Dispensary,Other Faith Based,0,0,f,f,Operational,1.233333,35.116667
17294,Kapsangaru Dispensary,Bomet,Bomet Central,Dispensary,Ministry of Health,0,0,f,f,Pending Opening,-0.783333,35.35
14752,Kapsaos Dispensary,Nandi,Nandi South,Dispensary,Ministry of Health,4,0,f,f,Operational,0.166667,35.133333
14753,Kapsara District Hospital,Trans Nzoia,Trans Nzoia East,District Hospital,Ministry of Health,18,0,f,f,Operational,1.016667,34.983333
14755,Kapseger Dispensary,Kericho,Londiani,Dispensary,Ministry of Health,4,0,f,f,Operational,-0.366667,35.283333
14756,Kapsengere Dispensary,Nandi,Nandi South,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.10221,34.761711
14757,Kapset Dispensary,Bomet,Konoin,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.783333,35.35
14758,Kapsetek Dispensary,Nakuru,Rongai,Dispensary,Ministry of Health,0,0,f,f,Operational,-0.303099,36.080026
