facility_id,facility_code,name,county,district,type,owner,nearest_town,beds,cots,open_24_hours,open_weekends,operational_status,latitude,longitude
2326,21114,Kibabii University Clinic,Bungoma,Bungoma South,Medical Clinic,Private Enterprise (Institution),Near Kibabii Health Centre,6,0,f,f,Operational,0.566667,34.566667
2327,14848,Kibagenge Dispensary,Uasin Gishu,Eldoret West,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,0.514277,35.269779
2328,18293,Kiban Medical Clinic,Machakos,Kangundo,Medical Clinic,Private Practice - Clinical Officer,Kivaani Market,2,0,f,f,Operational,-1.516667,37.266667
2329,11464,Kibandaongo Dispensary,Kwale,Kinango,Dispensary,Ministry of Health,Mtaa,0,0,f,f,Operational,-4.183333,39.45
2330,12280,Kibaranyaki Dispensary,Meru,Meru Central,Dispensary,Ministry of Health,Githongo Market,0,0,f,f,Operational,0.05,37.65
2331,14849,Kibendo Dispensary,Elgeyo Marakwet,Keiyo,Dispensary,Ministry of Health,Iten,0,0,f,f,Operational,\N,\N
2332,20325,Kibera CFW Clinic,Nairobi,Kibra,Medical Clinic,Private Enterprise (Institution),Olympic,0,0,f,f,Operational,-1.286389,36.817223
2333,12894,Kibera Chemi Chemi Ya Uzima Clinic,Nairobi,Kibra,Dispensary,Christian Health Association of Kenya,Nairobi,0,0,f,f,Operational,-1.286389,36.817223
2334,13028,Kibera Community Health Centre - Amref,Nairobi,Kibra,Health Centre,Non-Governmental Organizations,Ngumo Estate,4,0,f,f,Operational,-1.286389,36.817223
2335,20183,Kibera Community Self Help Program - Migori,Migori,Migori,Medical Clinic,Non-Governmental Organizations,Namba. Located along Migori-Kehancha Road,0,0,f,f,Operational,-1.286389,36.817223
2336,13029,Kibera D O Dispensary,Nairobi,Kibra,Dispensary,Ministry of Health,Nairobi,0,0,f,f,Operational,-1.286389,36.817223
2337,18984,Kibera Highway Clinic,Nairobi,Kibra,Medical Clinic,Private Practice - Clinical Officer,,0,0,f,f,Operational,-1.286389,36.817223
2338,13026,Kibera Human Development Clinic,Nairobi,Kibra,Medical Clinic,Non-Governmental Organizations,Toi Market,0,0,f,f,Operational,-1.286389,36.817223
2339,13030,Kibera South (Msf Belgium) Health Centre,Nairobi,Kibra,Health Centre,Non-Governmental Organizations,Lindi,10,0,f,f,Operational,-1.286389,36.817223
2340,21083,Kibera Ubuntu Afya Medical Centre,Nairobi,Kibra,Medical Centre,Private Practice - General Practitioner,,4,0,f,f,Operational,-1.286389,36.817223
2341,17088,Kibias Dispensary,Baringo,Koibatek,Dispensary,Ministry of Health,Eldama Ravine Town,0,0,f,f,Operational,0.466667,35.966667
2342,13687,Kibigori Dispensary,Kisumu,Muhoroni,Dispensary,Ministry of Health,Masogo,0,0,f,f,Operational,-0.10221,34.761711
2343,14850,Kibigos Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,\N,\N
2344,15942,Kibingei Dispensary,Bungoma,Kimilili Bungoma,Dispensary,Ministry of Health,Kimilili,0,0,f,f,Operational,0.566667,34.566667
2345,14851,Kibingor Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Operational,0.466667,35.966667
2346,14852,Kibini Hill (PCEA) Dispensary,Kajiado,Mashuru,Dispensary,Christian Health Association of Kenya,Sultan Hamud,0,0,f,f,Operational,-1.85,36.783333
2347,20576,Kibirichia Catholic Dispensary,Meru,Buuri,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kibirichia Market,0,0,f,f,Operational,0.05,37.65
2348,19134,Kibirichia Health & Laboratory Services,Meru,Buuri,Medical Clinic,Private Practice - Nurse / Midwife,Kibirichia Market,0,0,f,f,Operational,0.05,37.65
2349,16825,Kibirichia Medcare,Meru,Buuri,Medical Clinic,Private Enterprise (Institution),Kibirichia Market,0,0,f,f,Operational,0.05,37.65
2350,12282,Kibirichia Sub-District Hospital,Meru,Buuri,Sub-District Hospital,Ministry of Health,Kibirichia Market,12,2,f,f,Operational,0.05,37.65
2351,10571,Kibirigwi Health Centre,Kirinyaga,Kirinyaga West,Health Centre,Ministry of Health,Kibirigwi,34,0,f,f,Operational,-0.5,37.283333
2352,17707,Kibiru Dispensary,Meru,Tigania West,Dispensary,Ministry of Health,Kandebe,0,0,f,f,Operational,0.05,37.65
2353,17102,Kibiryokwonin Dispensary,Baringo,Baringo North,Dispensary,Ministry of Health,Kipsaraman,0,0,f,f,Operational,0.466667,35.966667
2354,19366,Kibisem Dispensary,Nandi,Nandi South,Dispensary,Ministry of Health,Kibigori,0,0,f,f,Operational,0.166667,35.133333
2355,15943,Kibisi Dispensary,Bungoma,Bungoma North,Dispensary,Ministry of Health,Naitiri,0,0,f,f,Operational,0.566667,34.566667
2356,13688,Kibogo Dispensary,Kisumu,Nyakach,Dispensary,Ministry of Health,Kanyamurori,0,0,f,f,Operational,-0.10221,34.761711
2357,14855,Kiboino Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Operational,0.466667,35.966667
2358,12286,Kiboko Dispensary (Makindu),Makueni,Makindu,Dispensary,Ministry of Health,Kiboko,2,0,f,f,Operational,-1.8,37.616667
2359,19839,Kibomet Medical Clinic,Trans Nzoia,Trans Nzoia West,Medical Clinic,Private Practice - Clinical Officer,Kitale,0,0,f,f,Operational,1.016667,34.983333
2360,20906,Kibos Medical Clinic,Kisumu,Kisumu East,Medical Clinic,Private Practice - Nurse / Midwife,Kibos Market,0,0,f,f,Operational,-0.10221,34.761711
2361,13689,Kibos Sugar Research Dispensary,Kisumu,Kisumu East,Dispensary,Ministry of Health,Kisumu,0,0,f,f,Operational,-0.10221,34.761711
2362,20440,Kiboson Dispensary,Bomet,Chepalungu,Dispensary,Ministry of Health,Makimeny,4,2,f,f,Operational,-0.783333,35.35
2363,12287,Kibugu Health Centre,Embu,Manyatta,Health Centre,Ministry of Health,Kibugu,12,2,f,f,Operational,-0.533333,37.45
2364,12288,Kibugua Health Centre,Tharaka Nithi,Meru South,Health Centre,Ministry of Health,Chuka Town,10,0,f,f,Operational,\N,\N
2365,15944,Kibuke Dispensary,Bungoma,Bumula,Dispensary,Ministry of Health,Bungoma,0,0,f,f,Operational,0.566667,34.566667
2366,12289,Kibunga Sub-District Hospital,Tharaka Nithi,Tharaka South,Sub-District Hospital,Ministry of Health,Kibunga,20,0,f,f,Operational,\N,\N
2367,10574,Kiburu Dispensary,Kirinyaga,Kirinyaga West,Dispensary,Ministry of Health,Kiburu,0,0,f,f,Operational,-0.5,37.283333
2368,10577,Kibutha Dispensary,Murang'a,Muranga West,Dispensary,Ministry of Health,Kangema,0,0,f,f,Operational,-0.716667,37.15
2369,11466,Kibuyuni Dispensary,Kwale,Matuga,Dispensary,Ministry of Health,Shimba Hills,0,0,f,f,Operational,-4.183333,39.45
2370,14857,Kibwareng Health Centre,Nandi,Nandi South,Health Centre,Ministry of Health,Kobujoi market,4,0,f,f,Operational,0.166667,35.133333
2371,14858,Kibwari Tea Dispensary,Nandi,Nandi East,Dispensary,Company Medical Service,Nandi Hills,0,0,f,f,Operational,0.166667,35.133333
2372,12737,Kibwezi Catholic Dispensary,Makueni,Kibwezi,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,Kibwezi,3,0,f,f,Operational,-1.8,37.616667
2373,12056,Kibwezi Health Care Clinic,Makueni,Kibwezi,Medical Clinic,Private Enterprise (Institution),Kibwezi,0,0,f,f,Operational,-1.8,37.616667
2374,12063,Kibwezi Huruma Medical Clinic and Laboratory,Makueni,Kibwezi,Medical Clinic,Private Practice - Nurse / Midwife,Kibwezi,0,0,f,f,Operational,-1.8,37.616667
2375,12291,Kibwezi Sub County Hospital,Makueni,Kibwezi,Sub-District Hospital,Ministry of Health,Kibwezi,24,0,f,f,Operational,-1.8,37.616667
2376,11467,Kichaka Simba Dispensary,Kwale,Matuga,Dispensary,Other Faith Based,Shimba Hills,0,0,f,f,Operational,-4.183333,39.45
2377,10579,Kids Alive Dispensary,Nyeri,Kieni East,Dispensary,Christian Health Association of Kenya,Chaka,0,0,f,f,Operational,-0.416667,36.95
2378,14961,Kocholwo Sub-District Hospital,Elgeyo Marakwet,Keiyo South,Sub-District Hospital,Ministry of Health,Eldoret,20,2,f,f,Operational,0.514277,35.269779
2379,13709,Kodiaga Prison Health Centre,Kisumu,Kisumu West,Health Centre,Ministry of Health,Otonglo,40,0,f,f,Operational,-0.10221,34.761711
2380,14962,Kodich Dispensary,West Pokot,North Pokot,Dispensary,Ministry of Health,Kacheliba,0,0,f,f,Operational,1.233333,35.116667
2381,21246,Kodula Dispensary,Homa Bay,Rachuonyo North,Dispensary,Ministry of Health,Kodula Market,4,2,f,f,Operational,-0.516667,34.45
2382,19861,Koduogo Dispensary,Homa Bay,Homa Bay,Dispensary,Ministry of Health,Homa bay Town,2,1,f,f,Operational,-0.516667,34.45
2383,20531,Koduol Reru Dispensary,Kisumu,Nyando,Dispensary,Ministry of Health,Rabuor Market,1,0,f,f,Operational,-0.10221,34.761711
2384,18268,Kogari Dispensary,Embu,Mbeere North,Dispensary,Ministry of Health,Kogari Village,0,0,f,f,Operational,-0.533333,37.45
2385,13711,Kogweno Oriang' Dispensary,Homa Bay,Rachuonyo North,Dispensary,Ministry of Health,Oriang'  Market,0,0,f,f,Operational,-0.516667,34.45
2386,21102,Kohanga Dispensary,Migori,Kuria West,Health Centre,Ministry of Health,Nyamagagana,5,5,f,f,Operational,-1.066667,34.466667
2387,20650,Koibarak Dispensary,Nandi,Nandi South,Dispensary,Ministry of Health,Koibarak Market,0,0,f,f,Operational,0.166667,35.133333
2388,17639,Koibem Dispensary,Nandi,Nandi Central,Dispensary,Ministry of Health,Kapsabet,0,0,f,f,Operational,0.166667,35.133333
2389,14965,Koilot Health Centre,Nandi,Nandi East,Health Centre,Ministry of Health,Nandi Hills,4,0,f,f,Operational,0.166667,35.133333
2390,18664,Koimiret Dispensary,Bomet,Chepalungu,Dispensary,Ministry of Health,makimeny,0,0,f,f,Operational,-0.783333,35.35
2391,14966,Koisagat Tea Dispensary,Nandi,Nandi East,Dispensary,Company Medical Service,Nandi Hills,0,0,f,f,Operational,0.166667,35.133333
2392,14967,Koitaburot Dispensary,Kericho,Belgut,Dispensary,Ministry of Health,Kipsitet,0,0,f,f,Operational,-0.366667,35.283333
2393,14968,Koitebes Dispensary,Baringo,Mogotio,Dispensary,Ministry of Health,Mogotio,0,0,f,f,Operational,0.466667,35.966667
2394,14969,Koitugum Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,\N,\N
2395,14970,Koiwa Health Centre,Bomet,Konoin,Health Centre,Ministry of Health,Koiwo,24,3,f,f,Operational,-0.783333,35.35
2396,14971,Koiwa Medical Clinic,Bomet,Konoin,Health Centre,Company Medical Service,Mogogosiek,0,0,f,f,Operational,-0.783333,35.35
2397,14972,Koiwalelach Dispensary,Kericho,Kericho,Dispensary,Community,Sosiot,0,0,f,f,Operational,-0.366667,35.283333
2398,18020,Kihinga Medical Clinic,Murang'a,Kiharu,Medical Clinic,Private Practice - Nurse / Midwife,Gatundu,0,0,f,f,Operational,-0.716667,37.15
2399,16390,Kihingo Dispensary (CDF),Nakuru,Njoro,Dispensary,Community Development Fund,Njoro,0,0,f,f,Operational,-0.303099,36.080026
2400,10593,Kihora Medical Clinic,Nyeri,Tetu,Medical Clinic,Private Practice - Nurse / Midwife,Gachatha,0,0,f,f,Not-Operational,-0.416667,36.95
2401,10594,Kihoya Dispensary,Murang'a,Kiharu,Dispensary,Ministry of Health,Kihoya,0,0,f,f,Operational,-0.716667,37.15
2402,10597,Kihumbuini (PCEA) Dispensary,Murang'a,Gatanga,Dispensary,Christian Health Association of Kenya,Kihumbuini,0,0,f,f,Operational,-1.033333,37.066667
2403,10601,Kihuyo Dispensary,Nyeri,Nyeri Central,Dispensary,Ministry of Health,Kihuyo,0,0,f,f,Operational,-0.416667,36.95
2404,17214,Kiija Dispensary,Meru,Meru Central,Dispensary,Ministry of Health,Kiija,0,0,f,f,Operational,0.05,37.65
2405,20590,Kiima Kimwe,Machakos,Machakos,Medical Clinic,Private Practice - Nurse / Midwife,Katoloni,0,0,f,f,Operational,-1.516667,37.266667
2406,17818,Kiimani Medical Clinic,Kitui,Mutomo,Medical Clinic,Private Practice - Nurse / Midwife,Katyethoka Market,0,0,f,f,Operational,-1.366667,38.016667
2407,12301,Kiini Health Centre,Tharaka Nithi,Maara,Health Centre,Ministry of Health,Chuka,0,0,f,f,Operational,\N,\N
2408,12302,Kiirua Dispensary,Meru,Buuri,Dispensary,Ministry of Health,Meru,0,0,f,f,Operational,0.05,37.65
2409,12304,Kiitini Dispensary,Machakos,Machakos,Dispensary,Ministry of Health,Kalama,4,0,f,f,Operational,-1.516667,37.266667
2410,10602,Kijabe (AIC) Hospital,Kiambu,Lari,Other Hospital,Christian Health Association of Kenya,Kijabe,265,60,f,f,Operational,-1.166667,36.833333
2411,10693,Kijabe (AIC) Hospital Marira Medical Clinic,Kiambu,Lari,Medical Clinic,Other Faith Based,Mathore,0,0,f,f,Operational,-1.166667,36.833333
2412,20345,Kijana Heri Medical Clinic,Kilifi,Magarini,Medical Clinic,Private Practice - Clinical Officer,Mambrui,3,2,f,f,Operational,-3.633333,39.85
2413,17821,Kijani (Mirera) Dispensary,Nakuru,Naivasha,Dispensary,Ministry of Health,Karagita Shopping Centre,0,0,f,f,Operational,-0.303099,36.080026
2414,13692,Kijauri Sub District Hospital,Nyamira,Borabu,Sub-District Hospital,Ministry of Health,Kijauri,6,0,f,f,Operational,-0.633333,34.933333
2415,16765,Kijawa Dispensary,Homa Bay,Homa Bay,Dispensary,Ministry of Health,Rodi Kopany,0,0,f,f,Operational,-0.516667,34.45
2416,21239,Kijebi Dispensary,Homa Bay,Suba,Dispensary,Ministry of Health,Nyandiwa,3,0,f,f,Operational,-0.516667,34.45
2417,12305,Kikesa Dispensary,Machakos,Yatta,Dispensary,Ministry of Health,Kikesa,10,0,f,f,Operational,-1.516667,37.266667
2418,19832,Kikinga Medical Clinic,Kiambu,Kiambu,Medical Clinic,Private Practice - Nurse / Midwife,Kiambu,0,0,f,f,Operational,-1.286389,36.817223
2419,12306,Kikoko Mission Hospital,Makueni,Kilungu,Other Hospital,Other Faith Based,Nunguni,46,8,f,f,Operational,-1.8,37.616667
2420,11472,Kikoneni Health Centre,Kwale,Msambweni,Health Centre,Ministry of Health,Kikoneni,9,0,f,f,Operational,-4.183333,39.45
2421,18944,Kikopey Dispensary,Nakuru,Gilgil,Dispensary,Ministry of Health,Gilgil Town,3,1,f,f,Pending Opening,-0.303099,36.080026
2422,14863,Kikton Medical Clinic,Turkana,Turkana Central,Medical Clinic,Private Practice - General Practitioner,Lodwar,0,0,f,f,Operational,3.116667,35.6
2423,18689,Kikule Dispensary,Machakos,Masinga,Dispensary,Ministry of Health,kikule,0,1,f,f,Operational,-1.516667,37.266667
2424,12307,Kikumini Dispensary,Machakos,Masinga,Dispensary,Ministry of Health,Kikumini,0,2,f,f,Operational,-1.516667,37.266667
2425,17147,Kikumini Dispensary (Makueni),Makueni,Makueni,Dispensary,Ministry of Health,Wote Town,0,0,f,f,Operational,-1.8,37.616667
2426,12308,Kikumini Health Centre,Makueni,Nzaui,Health Centre,Ministry of Health,Kiikumini Mkt,4,0,f,f,Operational,-1.8,37.616667
2427,18683,Kikuu Dispensary,Kitui,Kitui Central,Dispensary,Ministry of Health,Kikuu Market,0,0,f,f,Pending Opening,-1.366667,38.016667
2428,10603,Kikuyu (PCEA) Hospital,Kiambu,Kikuyu,Other Hospital,Other Faith Based,Kikuyu,218,6,f,f,Operational,-1.166667,36.833333
2429,20885,Kikuyu Public Health Office,Kiambu,Kikuyu,District Health Office,Ministry of Health,Kikuyu,0,0,f,f,Operational,-1.166667,36.833333
2430,12309,Kilala Health Centre,Makueni,Makueni,Health Centre,Ministry of Health,Kilala,2,2,f,f,Operational,-1.8,37.616667
2431,16648,Kilawa Dispensary,Kitui,Ikutha,Dispensary,Ministry of Health,Athi Town,0,0,f,f,Operational,-1.366667,38.016667
2432,12310,Kilawani Medical Clinic,Kitui,Kitui Central,Medical Clinic,Private Enterprise (Institution),mutito market,0,0,f,f,Operational,-1.366667,38.016667
2433,14792,Kaptumo Sub-District Hospital,Nandi,Nandi South,Sub-District Hospital,Ministry of Health,Kaptumo market,20,0,f,f,Operational,0.166667,35.133333
2434,14793,Kapturo Dispensary (Bartabwa),Baringo,Baringo North,Dispensary,Ministry of Health,Kabartonjo,0,0,f,f,Operational,0.466667,35.966667
2435,13002,Kapu Medical Clinic,Nairobi,Embakasi East,VCT Centre (Stand-Alone),Ministry of Health,Nairobi  Embakasi,0,0,f,f,Operational,-1.286389,36.817223
2436,14795,Kapua Dispensary,Turkana,Turkana Central,Dispensary,Ministry of Health,Lodwar,0,0,f,f,Operational,3.116667,35.6
2437,17321,Kapune Dispensary,Narok,Trans Mara West - Dikirr,Dispensary,Ministry of Health,Kilgoris,0,0,f,f,Operational,-1.083333,35.866667
2438,14796,Kaputir Dispensary,Turkana,Turkana South,Dispensary,Ministry of Health,Kalemungorok,0,0,f,f,Operational,3.116667,35.6
2439,14797,Kapweria Dispensary,Narok,Trans Mara East,Dispensary,Ministry of Health,Kilgoris,0,0,f,f,Operational,-1.083333,35.866667
2440,14798,Kapyego Health Centre,Elgeyo Marakwet,Marakwet East,Health Centre,Ministry of Health,Kapsowar,0,0,f,f,Operational,\N,\N
2441,14799,Kapyemit Dispensary,Uasin Gishu,Eldoret West,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,0.514277,35.269779
2442,14800,Karaba Dispensary (Laikipia West),Laikipia,Laikipia West,Dispensary,Ministry of Health,Muhotetu,0,0,f,f,Operational,0.366667,37.033333
2443,10476,Karaba Health Centre (Nyeri South),Nyeri,Mukurweini,Health Centre,Ministry of Health,Karaba,5,1,f,f,Operational,-0.416667,36.95
2444,14801,Karagita Dispensary,Nakuru,Naivasha,Dispensary,Ministry of Health,Karagita Shopping Centre,2,7,f,f,Operational,-0.303099,36.080026
2445,19665,Karai Medical Clinic,Nyandarua,Nyandarua North,Medical Clinic,Private Practice - Nurse / Midwife,Karai gwa kungu,0,0,f,f,Operational,-0.183333,36.366667
2446,10478,Karaini (ACK) Dispensary,Kirinyaga,Kirinyaga Central,Dispensary,Christian Health Association of Kenya,Karaini,0,0,f,f,Operational,-0.5,37.283333
2447,12196,Karandini Dispensary,Tharaka Nithi,Meru South,Dispensary,Ministry of Health,Chuka Town/ Kibugua,0,0,f,f,Operational,\N,\N
2448,17771,Karandini Medical Clinic,Tharaka Nithi,Meru South,Medical Clinic,Private Practice - Clinical Officer,Karandini,0,0,f,f,Operational,\N,\N
2449,19013,Kapkres Medical Clinic,West Pokot,Pokot South,Medical Clinic,Private Practice - Clinical Officer,Ortum,0,0,f,f,Operational,1.233333,35.116667
2450,14729,Kapkuei Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Operational,0.466667,35.966667
2451,21245,Kapkuikui Dispensary,Baringo,Marigat,Dispensary,Ministry of Health,MARIGAT,0,0,f,f,Operational,0.466667,35.966667
2452,14732,Kapkures Dispensary (Baringo),Baringo,Baringo Central,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Pending Opening,0.466667,35.966667
2453,17318,Kapkures Dispensary (Kericho),Kericho,Kericho,Dispensary,Ministry of Health,Kabianga,0,0,f,f,Operational,-0.366667,35.283333
2454,16318,Kapkures Dispensary (Sotik),Bomet,Sotik,Dispensary,Ministry of Health,Sotik,0,0,f,f,Operational,-0.783333,35.35
2455,17756,Kapkwen Dispensary,Kericho,Kipkelion,Dispensary,Ministry of Health,Kipkelion,4,0,f,f,Operational,-0.366667,35.283333
2456,17301,Kaplamai Dispensary,Nakuru,Kuresoi,Dispensary,Ministry of Health,,0,0,f,f,Operational,-0.303099,36.080026
2457,14734,Kaplamai Health Centre,Trans Nzoia,Trans Nzoia East,Health Centre,Ministry of Health,Kitale,10,0,f,f,Operational,1.016667,34.983333
2458,14735,Kaplel Dispensary,Baringo,Baringo Central,Dispensary,Ministry of Health,Kabarnet,0,0,f,f,Operational,0.466667,35.966667
2459,14736,Kaplelach Chepyakwai,Uasin Gishu,Wareng,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,0.514277,35.269779
2460,19018,Kaplelach Clinic,West Pokot,Pokot South,Medical Clinic,Private Practice - Nurse / Midwife,Ortum,0,0,f,f,Operational,1.233333,35.116667
2461,14737,Kaplelach Tumoge,Uasin Gishu,Wareng,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,0.514277,35.269779
2462,14738,Kaplelartet Dispensary,Kericho,Belgut,Dispensary,Ministry of Health,Sigowet,0,0,f,f,Operational,-0.366667,35.283333
2463,14739,Kaplenge Dispensary,Elgeyo Marakwet,Marakwet West,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,\N,\N
2464,16674,Kapletingi Dispensary,Elgeyo Marakwet,Keiyo South,Dispensary,Ministry of Health,Eldoret,0,0,f,f,Operational,0.514277,35.269779
2465,16317,Kapletundo Dispensary,Bomet,Sotik,Dispensary,Ministry of Health,Sotik,0,0,f,f,Operational,-0.783333,35.35
2466,14740,Kaplomboi Dispensary,Bomet,Sotik,Dispensary,Kenya Episcopal Conference-Catholic Secretariat,kaplomboi,12,0,f,f,Operational,-0.783333,35.35
2467,14741,Kaplong Hospital,Bomet,Sotik,Other Hospital,Kenya Episcopal Conference-Catholic Secretariat,Sotik,159,6,f,f,Operational,-0.783333,35.35
2468,14742,Kaplong Medical Clinic,Bomet,Sotik,Medical Clinic,Private Practice - General Practitioner,Sotik,0,0,f,f,Operational,-0.783333,35.35
2469,14743,Kapluk Dispensary,Baringo,Baringo North,Dispensary,Ministry of Health,Kabartonjo,0,0,f,f,Operational,0.466667,35.966667
